sku,name,brand,category,price,stockQty,shortDesc,datasheetUrl,specs
"LZX:RT314024","RELAY,24VDC,1CO","Siemens","Relays & Timers","25.95","0","RELAY,24VDC,1CO","https://media.distributordatasolutions.com/262/csv_siemens/d10bda3a4fb686a0d62d7a561ec6eb49c7a0debf.pdf","{""Mounting Type"":""Socketable"",""Coil Voltage"":""24VDC"",""Contact Form"":""SPDT (1 Form C)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""250VAC - Max"",""Load - Max Switching"":""1500VA"",""Coil Type"":""Non Latching"",""Features"":""-"",""Termination Style"":""Plug In"",""Seal Rating"":""-"",""Coil Insulation"":""-"",""Must Operate Voltage"":""21.6 VDC"",""Must Release Voltage"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Contact Material"":""Silver Nickel (AgNi)"",""Approval Agency"":""CE, EAC, UKCA, UR, VDE"",""Relay Type"":""General Purpose"",""Grade"":""-"",""Qualification"":""-"",""Series"":""SIRIUS LZX""}"
"LZX:RT314524","PLUG-IN RELAY. 1 CO CONTACT.","Siemens","Relays & Timers","25.95","0","PLUG-IN RELAY. 1 CO CONTACT.","https://media.distributordatasolutions.com/262/csv_siemens/b1ac266ae108d5c888c3a30e0d8163f357832642.pdf","{""Mounting Type"":""Socketable"",""Coil Voltage"":""24VAC"",""Contact Form"":""SPDT (1 Form C)"",""Contact Rating (Current)"":""3 A"",""Switching Voltage"":""250VAC - Max"",""Load - Max Switching"":""750VA"",""Coil Type"":""Non Latching"",""Features"":""-"",""Termination Style"":""Plug In"",""Seal Rating"":""-"",""Coil Insulation"":""-"",""Must Operate Voltage"":""21.6 VAC"",""Must Release Voltage"":""-"",""Operating Temperature"":""-40°C ~ 70°C"",""Contact Material"":""Silver Nickel (AgNi)"",""Approval Agency"":""CE, EAC, UKCA, UR, VDE"",""Relay Type"":""General Purpose"",""Grade"":""-"",""Qualification"":""-"",""Series"":""SIRIUS LZX""}"
"LZX:RT315024","RELAY,24VDC,1CO,GOLD PLATED","Siemens","Relays & Timers","30.36","0","RELAY,24VDC,1CO,GOLD PLATED","https://media.distributordatasolutions.com/262/csv_siemens/6d5a67f009574e968bf425bade5b4c899cd0b45f.pdf","{""Mounting Type"":""Socketable"",""Coil Voltage"":""24VDC"",""Contact Form"":""SPDT (1 Form C)"",""Contact Rating (Current)"":""6 A"",""Switching Voltage"":""250VAC - Max"",""Load - Max Switching"":""1500VA"",""Coil Type"":""Non Latching"",""Features"":""-"",""Termination Style"":""Plug In"",""Seal Rating"":""-"",""Coil Insulation"":""-"",""Must Operate Voltage"":""21.6 VDC"",""Must Release Voltage"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Contact Material"":""Silver Nickel (AgNi), Gold (Au)"",""Approval Agency"":""CE, EAC, UKCA, UR"",""Relay Type"":""General Purpose"",""Grade"":""-"",""Qualification"":""-"",""Series"":""SIRIUS LZX"",""Pack Size"":""78""}"
"6GK19010DB206AA0","IE FC M12 PLUG PRO (1 PC)","Siemens","Cables & Connectors","79.21","0","IE FC M12 PLUG PRO (1 PC)","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/634772656c930c15e11eec96f9cc942da3e39ce5.pdf","{""Accessory Type"":""Adapter"",""For Use With/Related Products"":""-"",""Shell Size - Insert"":""M12"",""Material"":""Metal"",""Features"":""-"",""Color"":""-"",""Series"":""-""}"
"6GK19010DB206AA8","IE FC M12 PLUG PRO (8 PCS)","Siemens","Cables & Connectors","440.05","0","IE FC M12 PLUG PRO (8 PCS)","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/da2a9caeefcb729bbe508324e2d5fb03c17bccef.pdf","{""Connector Type"":""Receptacle, Male Pins"",""Number of Positions"":""4 (Data)"",""Shell Size - Insert"":""M12-4"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""-"",""Fastening Type"":""Threaded"",""Orientation"":""D"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Black, Silver"",""Ingress Protection"":""IP65/IP67 - Dust Tight, Water Resistant, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""Backshell, Strain Relief"",""Shielding"":""Unshielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Series"":""-""}"
"6ES71941KA010XA0","CONNECTOR Y DBL WIRING ET200X 5-","Siemens","Cables & Connectors","26.48","0","CONNECTOR Y DBL WIRING ET200X 5-","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/f308fe166763705630c02cfceec7e5d24c72a1d2.pdf","{""Connector Style"":""Distributor Y-Shaped"",""Convert From (Adapter End)"":""Female Sockets"",""Convert To (Adapter End)"":""Male Pins"",""Shell Size - Insert (Convert From)"":""M12"",""Shell Size - Insert (Convert To)"":""M12"",""Number of Positions (Convert From)"":""5"",""Number of Positions (Convert To)"":""5 (2)"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Fastening Type"":""Threaded"",""Primary Material"":""-"",""Housing Material"":""-"",""Housing Color"":""Black, Silver"",""Features"":""-"",""Ingress Protection"":""-"",""Shielding"":""-"",""Series"":""SIMATIC DP"",""Pack Size"":""89""}"
"6GK19080DC106AA0","CONTROL M12 CABLE CONNECTOR PRO","Siemens","Cables & Connectors","39.17","0","CONTROL M12 CABLE CONNECTOR PRO","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19080DC106AA0&language=en&caller=SiePortal","{""Series"":""*"",""Pack Size"":""61""}"
"3RK19011AA01","INPUT JUMPER M12 FOR SAFE MODULE","Siemens","Cables & Connectors","48.14","0","INPUT JUMPER M12 FOR SAFE MODULE","https://mall.industry.siemens.com/mall/en/us/Catalog/DatasheetDownload?downloadUrl=teddatasheet%2F%3Fformat%3DPDF%26caller%3DMall%26mlfbs%3D3RK19011AA01%26language%3Den","{""Accessory Type"":""Connector"",""For Use With/Related Products"":""Multiple Series"",""Specifications"":""-"",""Series"":""-""}"
"6GK19070DC106AA3","CONNECTOR M12 SCALANCE W-700/X20","Siemens","Cables & Connectors","68.97","0","CONNECTOR M12 SCALANCE W-700/X20","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19070DC106AA3&language=en&caller=SiePortal","{""Series"":""*""}"
"6ES71944AB000AA0","CONNECTOR,M12,COMPENSATION,PT100","Siemens","Cables & Connectors","70.96","0","CONNECTOR,M12,COMPENSATION,PT100","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/ecb9fbd39753c8b8dfea5ca3921e81a63328554b.pdf","{""Accessory Type"":""Compensation Plugs"",""For Use With/Related Products"":""-"",""Series"":""SIMATIC""}"
"6GK19050EB106AA0","PB FC M12 CABLE CONNECTOR PRO","Siemens","Cables & Connectors","74.87","0","PB FC M12 CABLE CONNECTOR PRO","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19050EB106AA0&language=en&caller=SiePortal","{""Series"":""*"",""Pack Size"":""32""}"
"6GK19010DB306AA0","IE FC M12 PLUG PRO 4X2","Siemens","Cables & Connectors","75.2","0","IE FC M12 PLUG PRO 4X2","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/c42e3234bc735f17379f1ab6630ac159c4aeeda5.pdf","{""Connector Type"":""Plug, Male Pins"",""Number of Positions"":""8"",""Shell Size - Insert"":""M12-8"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""-"",""Fastening Type"":""Threaded"",""Orientation"":""X"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Silver"",""Ingress Protection"":""IP65/IP67 - Dust Tight, Water Resistant, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""-"",""Shielding"":""Shielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Series"":""-"",""Pack Size"":""32""}"
"6GK19010DB506AA0","IE FC M12 PLUG PRO 4X2 (X CODED)","Siemens","Cables & Connectors","76.22","0","IE FC M12 PLUG PRO 4X2 (X CODED)","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/65c1196e3dc8cc28f539379d441d36e13902b227.pdf","{""Connector Type"":""Plug, Male Pins"",""Number of Positions"":""8"",""Shell Size - Insert"":""M12-8"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""-"",""Fastening Type"":""Threaded"",""Orientation"":""X"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Silver"",""Ingress Protection"":""IP65/IP67 - Dust Tight, Water Resistant, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""-"",""Shielding"":""Shielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-40°C ~ 85°C"",""Series"":""-"",""Pack Size"":""31""}"
"6GK19010DB106AA0","SIMATIC NET IE M12 PLUG PRO","Siemens","Cables & Connectors","81.65","0","SIMATIC NET IE M12 PLUG PRO","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19010DB106AA0&language=en&caller=SiePortal","{""Connector Type"":""Plug, Male Pins"",""Number of Positions"":""4"",""Grade"":""-"",""Qualification"":""-"",""Shell Size - Insert"":""M12-4"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""Screw"",""Fastening Type"":""Threaded"",""Orientation"":""D"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Silver"",""Ingress Protection"":""IP67 - Dust Tight, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""Backshell, Coupling Nut"",""Shielding"":""Unshielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-20°C ~ 70°C"",""Series"":""Pro""}"
"6GK19060EB00","POWER M12 CABLE CONNECTOR","Siemens","Cables & Connectors","85.24","0","POWER M12 CABLE CONNECTOR","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19060EB00&language=en&caller=SiePortal","{""Series"":""*""}"
"3SX51001SS51","M12 PLUG 5-POL  FOR POSITION SWI","Siemens","Cables & Connectors","111.71","0","M12 PLUG 5-POL  FOR POSITION SWI","https://mall.industry.siemens.com/mall/en/us/Catalog/DatasheetDownload?downloadUrl=teddatasheet%2F%3Fformat%3DPDF%26caller%3DMall%26mlfbs%3D3SX51001SS51%26language%3Den","{""Accessory Type"":""Connector"",""For Use With/Related Products"":""3SE51 and 3SE51 Series"",""Series"":""-""}"
"6GK19050ED00","M12-TERMINATING CONNECTOR","Siemens","Cables & Connectors","145.38","0","M12-TERMINATING CONNECTOR","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19050ED00&language=en&caller=SiePortal","{""Series"":""*""}"
"6GK19050EC00","CONNECTOR PROFI M12 TERMIN PLUG","Siemens","Cables & Connectors","145.38","0","CONNECTOR PROFI M12 TERMIN PLUG","https://mall.industry.siemens.com/teddatasheet/?format=PDF&mlfbs=6GK19050EC00&language=en&caller=SiePortal","{""Series"":""*""}"
"3SX56012GA03","CABLE, 8-PIN, 3M, M12, FOR RFID","Siemens","Cables & Connectors","157.58","0","CABLE, 8-PIN, 3M, M12, FOR RFID","https://mall.industry.siemens.com/mall/en/us/Catalog/DatasheetDownload?downloadUrl=teddatasheet%2F%3Fformat%3DPDF%26caller%3DMall%26mlfbs%3D3SX56012GA03%26language%3Den","{""Accessory Type"":""Connector"",""For Use With/Related Products"":""3SE63 Series"",""Series"":""-""}"
"3SE52340RV401AC4","INTERLOCK NON-LOCKING DPST","Siemens","Cables & Connectors","199","0","INTERLOCK NON-LOCKING DPST","https://mall.industry.siemens.com/mall/en/us/Catalog/DatasheetDownload?downloadUrl=teddatasheet%2F%3Fformat%3DPDF%26caller%3DMall%26mlfbs%3D3SE52340RV401AC4%26language%3Den","{""Type"":""Non-Locking"",""Circuit"":""DPST-NO/NC"",""Current Rating (Amps)"":""4A (AC), 3A (DC)"",""Voltage Rating"":""125VAC, 24VDC"",""Voltage - Supply"":""-"",""Holding Force"":""-"",""Actuator Type"":""Panel Disconnect"",""Termination Style"":""Connector (M12)"",""Features"":""-"",""Must Operate"":""-"",""Must Release"":""-"",""Conduit Thread Size"":""M12"",""Operating Temperature"":""-25°C ~ 85°C"",""Ingress Protection"":""IP65 - Dust Tight, Water Resistant"",""Approval Agency"":""CCC, CE, CSA, EAC, UKCA, UL"",""Series"":""3SE5""}"
"3SE52340QV401AE0","INTERLOCK NON-LOCKING DPST","Siemens","Cables & Connectors","204.86","0","INTERLOCK NON-LOCKING DPST","https://mall.industry.siemens.com/mall/en/us/Catalog/DatasheetDownload?downloadUrl=teddatasheet%2F%3Fformat%3DPDF%26caller%3DMall%26mlfbs%3D3SE52340QV401AE0%26language%3Den","{""Type"":""Non-Locking"",""Circuit"":""DPST-NC"",""Current Rating (Amps)"":""4A (AC), 3A (DC)"",""Voltage Rating"":""125VAC, 24VDC"",""Voltage - Supply"":""-"",""Holding Force"":""-"",""Actuator Type"":""Panel Disconnect"",""Termination Style"":""Connector (M12)"",""Features"":""-"",""Must Operate"":""-"",""Must Release"":""-"",""Conduit Thread Size"":""M12"",""Operating Temperature"":""-25°C ~ 85°C"",""Ingress Protection"":""IP65 - Dust Tight, Water Resistant"",""Approval Agency"":""CCC, CE, CSA, EAC, UKCA, UL"",""Series"":""3SE5""}"
"3SU19000JP100AA0","ADAPTER, M12 SOCKET, 8-PIN (FEMA","Siemens","Cables & Connectors","206.72","0","ADAPTER, M12 SOCKET, 8-PIN (FEMA","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/ac06158fd8b765b95ba24cf31d947be36bc4b397.pdf","{""Connector Type"":""Receptacle, Female Sockets"",""Number of Positions"":""8"",""Shell Size - Insert"":""M12-8"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""-"",""Fastening Type"":""Threaded"",""Orientation"":""Keyed"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Black, Silver"",""Ingress Protection"":""IP66/IP67/IP69K - Dust Tight, Water Resistant, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""-"",""Shielding"":""Unshielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-25°C ~ 70°C"",""Series"":""SIRIUS ACT""}"
"3SU19000JM100AA0","ADAPTER, M12 SOCKET, 4-PIN (FEMA","Siemens","Cables & Connectors","206.72","0","ADAPTER, M12 SOCKET, 4-PIN (FEMA","https://media.distributordatasolutions.com/262/csv_siemens/ecb73b3dff9b04092343c6fafd38074692c444da.pdf","{""Connector Type"":""Receptacle, Female Sockets"",""Number of Positions"":""4"",""Shell Size - Insert"":""M12-4"",""Shell Size, MIL"":""-"",""Mounting Type"":""Free Hanging (In-Line)"",""Mounting Feature"":""-"",""Termination"":""-"",""Fastening Type"":""Threaded"",""Orientation"":""Keyed"",""Primary Material"":""Metal"",""Shell Material"":""Metal"",""Shell Finish"":""-"",""Contact Finish - Mating"":""-"",""Color"":""Black, Silver"",""Ingress Protection"":""IP66/IP67/IP69K - Dust Tight, Water Resistant, Waterproof"",""Material Flammability Rating"":""-"",""Features"":""-"",""Shielding"":""Unshielded"",""Current Rating (Amps)"":""-"",""Voltage Rating"":""-"",""Cable Opening"":""-"",""Operating Temperature"":""-25°C ~ 70°C"",""Series"":""SIRIUS ACT""}"
"PSB21525NV2.1","HSCX TE COMMS CONTROLLER","Siemens","Temperature Controllers","10.68","0","HSCX TE COMMS CONTROLLER","https://rocelec.widen.net/view/pdf/c4q7uamdvt/SIEMS00941-1.pdf?t.download=true&u=5oefqw","{""Series"":""*"",""Pack Size"":""26""}"
"6ES72151HG400XB0","SIMATIC S7-1200 CPU 1215C DCDCRL","Siemens","Servo & Motion","962.8","0","SIMATIC S7-1200 CPU 1215C DCDCRL","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/0eea4d41eca8de7052540fa93995ee6acb8a250b.pdf","{""Number of Inputs and Type"":""14 - Digital"",""Number of Outputs and Type"":""10 - Relay"",""Expandable"":""Non-Expandable"",""Voltage - Supply"":""24VDC"",""Display Type"":""No Display"",""Number of Characters Per Row"":""-"",""Communications"":""Ethernet, RJ45"",""Memory Size"":""125kB"",""Mounting Type"":""DIN Rail"",""Features"":""-"",""Series"":""SIMATIC S7-1200""}"
"6GK72431BX300XE0","COMM PROCESSOR SIMATIC S7-1200","Siemens","Temperature Controllers","765.08","0","COMM PROCESSOR SIMATIC S7-1200","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/e1bc23b6b1f102bc6809deab5ea0aca423a924a8.pdf","{""Accessory Type"":""Communications Processor"",""For Use With/Related Products"":""SIMATIC S7-1200"",""Series"":""SIMATIC""}"
"6GK72438RX300XE0","COMM PROCESSOR SIMATIC S7-1200","Siemens","Temperature Controllers","1265.61","0","COMM PROCESSOR SIMATIC S7-1200","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/fb91d32d9fa965e56cd8244c559f8542806288ae.pdf","{""Accessory Type"":""Communications Processor"",""For Use With/Related Products"":""SIMATIC S7-1200"",""Series"":""SIMATIC""}"
"6GK72437SX300XE0","COMM PROCESSOR SIMATIC S7-1200","Siemens","Temperature Controllers","1514.5","0","COMM PROCESSOR SIMATIC S7-1200","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/6003fde306410b245d457782f927b8d19b8e6ee4.pdf","{""Accessory Type"":""Communications Processor"",""For Use With/Related Products"":""SIMATIC S7-1200"",""Series"":""SIMATIC""}"
"6GK72437KX300XE0","COMM PROCESSOR SIMATIC S7-1200","Siemens","Temperature Controllers","1546.27","0","COMM PROCESSOR SIMATIC S7-1200","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/39ffca9338c06f6f0774469f784d1bbaf28a2430.pdf","{""Accessory Type"":""Communications Processor"",""For Use With/Related Products"":""SIMATIC S7-1200"",""Series"":""SIMATIC""}"
"6GK72427KX310XE0","COMM PROCESSOR SIMATIC S7-1200","Siemens","Temperature Controllers","2891.32","0","COMM PROCESSOR SIMATIC S7-1200","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/24210d45909788177d33b30546891382abe59bd2.pdf","{""Accessory Type"":""Communications Processor"",""For Use With/Related Products"":""SIMATIC S7-1200"",""Series"":""SIMATIC""}"
"6ES78601XA010XK5","PID PROFESSIONAL, UG LK. DOWNLOA","Siemens","Temperature Controllers","243.74","0","PID PROFESSIONAL, UG LK. DOWNLOA","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/6bf53cfa31e085611d4d0d8fdadca5ab5560392b.pdf","{""Accessory Type"":""Software"",""For Use With/Related Products"":""SIMATIC S7"",""Series"":""SIMATIC""}"
"6ES78601XA010XB0","SOFTWARE,S7 PID,S7-300/400,SINGL","Siemens","Temperature Controllers","389.98","0","SOFTWARE,S7 PID,S7-300/400,SINGL","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/e858009241c8cb14ebc200b640f68ca1fad787f1.pdf","{""Accessory Type"":""Software"",""For Use With/Related Products"":""-"",""Series"":""SIMATIC""}"
"6ES78601XA020XE5","PID PROFESSIONAL FOR TIA PORTAL.","Siemens","Temperature Controllers","773.86","0","PID PROFESSIONAL FOR TIA PORTAL.","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/dadc425d055b90f2c85cc2e3ce67ffd18a572897.pdf","{""Accessory Type"":""Software"",""For Use With/Related Products"":""SIMATIC S7"",""Series"":""SIMATIC""}"
"6ES78601XA010XH5","PID PROFESSIONAL, ES LK DOWNLOAD","Siemens","Temperature Controllers","1712.24","0","PID PROFESSIONAL, ES LK DOWNLOAD","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/3dd764f849fd8440f7dbd2baaa501c4d89a0a1d4.pdf","{""Accessory Type"":""Software"",""For Use With/Related Products"":""-"",""Series"":""SIMATIC""}"
"6ES78601XA020XA5","PID PROFESSIONAL FOR TIA PORTAL","Siemens","Temperature Controllers","2339.85","0","PID PROFESSIONAL FOR TIA PORTAL","https://media.distributordatasolutions.com/siemenscomplete/2023q3/documents/fc278f2278a5c0e46ff62d18cf78bcd640c9ee73.pdf","{""Accessory Type"":""Software"",""For Use With/Related Products"":""-"",""Series"":""SIMATIC""}"
"AA2","NON-INS BTT SPLCE 22-16AWG LEN .","ABB","Cables & Connectors","0.27","0","NON-INS BTT SPLCE 22-16AWG LEN .","https://new.abb.com/products/7TAI029620R0015?printout","{""Terminal Type"":""Butt Splice, Inline, Individual Openings"",""Number of Wire Entries"":""2"",""Termination"":""Crimp"",""Wire Gauge"":""16-22 AWG"",""Insulation"":""Non-Insulated"",""Features"":""-"",""Color"":""-"",""Series"":""Sta-Kon®, Thomas & Betts"",""Pack Size"":""1000""}"
"BB2","NON-INS BTT SPLCE 18-14 AWG LEN","ABB","Cables & Connectors","0.34","0","NON-INS BTT SPLCE 18-14 AWG LEN","https://new.abb.com/products/7TAI029620R0035?printout","{""Terminal Type"":""Butt Splice, Inline, Individual Openings"",""Number of Wire Entries"":""2"",""Termination"":""Crimp"",""Wire Gauge"":""14-18 AWG"",""Insulation"":""Non-Insulated"",""Features"":""-"",""Color"":""-"",""Series"":""Sta-Kon®, Thomas & Betts"",""Pack Size"":""1000""}"
"RAA217","EXP INS VINYL BUTT SPLCE, 22-18","ABB","Cables & Connectors","0.65","0","EXP INS VINYL BUTT SPLCE, 22-18","https://new.abb.com/products/7TAI029500R0007?printout","{""Terminal Type"":""Butt Splice, Inline, Individual Openings"",""Number of Wire Entries"":""2"",""Termination"":""Crimp"",""Wire Gauge"":""18-22 AWG"",""Insulation"":""Fully Insulated"",""Features"":""-"",""Color"":""Red"",""Series"":""Sta-Kon®, Thomas & Betts"",""Pack Size"":""1000""}"
"2RC10X","EXP INS VINYL BUTT SPLCE, 12-10","ABB","Cables & Connectors","1.2","0","EXP INS VINYL BUTT SPLCE, 12-10","https://new.abb.com/products/7TAI029450R0020?printout","{""Terminal Type"":""Butt Splice, Inline, Individual Openings"",""Number of Wire Entries"":""2"",""Termination"":""Crimp"",""Wire Gauge"":""10-12 AWG"",""Insulation"":""Fully Insulated"",""Features"":""-"",""Color"":""Yellow"",""Series"":""Sta-Kon®, Thomas & Betts"",""Pack Size"":""50""}"
